"xpath","variable_name","variable_name_new","len()","description","location_code_xsd","location_code","form","form_type","form_part","form_line_number","variable_scope","data_type_xsd","data_type_simple","rdb_relationship","rdb_table","required","versions","latest_version","duplicated","current_version","production_rule","validated"
"/Return/ReturnData/IRS990PF/QlfyUndSect4940eForReducedTax/LiableFor4942Tax","F9_08_PF_QUSFRTLFTAX","PF_05_4940E_4942_TAX_LIABLE_X",29,"Liable for 4942 Tax?",,"F990-PF-PART-05-LINE-00","F990","PF","PART-05","Line 00","PF",,"checkbox","ONE","PF-P05-T00-NET-INVEST-INCOME-TAX-4940E",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/QlfyUndSect4940eReducedTaxGrp/LiableSection4942TaxInd","F9_08_PF_QUSRTLSTIND","PF_05_4940E_4942_TAX_LIABLE_X",29,"Liable for 4942 Tax?",,"F990-PF-PART-05-LINE-00","F990","PF","PART-05","Line 00","PF",,"checkbox","ONE","PF-P05-T00-NET-INVEST-INCOME-TAX-4940E",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/QlfyUndSect4940eReducedTaxGrp/AdjustedQlfyDistriYr1Amt","F9_05_PF_QUSRTAQDISTR1","PF_05_4940E_DIST_QUAL_CY_M1",27,"Qualifying Distributions - Year 1","[AdjustedQlfyDistriYr1Amt] Part V Line 1(b), row 1","F990-PF-PART-05-LINE-01-COL-B","F990","PF","PART-05","Line 01 Column (B)","PF",,"numeric","ONE","PF-P05-T00-NET-INVEST-INCOME-TAX-4940E",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/QlfyUndSect4940eForReducedTax/QualifyingDistributionsYear1","F9_05_PF_QUSFRTQDYEAR1","PF_05_4940E_DIST_QUAL_CY_M1",27,"Qualifying Distributions - Year 1","[QualifyingDistributionsYear1] Part V Line 1(b), row 1","F990-PF-PART-05-LINE-01-COL-B","F990","PF","PART-05","Line 01 Column (B)","PF",,"numeric","ONE","PF-P05-T00-NET-INVEST-INCOME-TAX-4940E",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/QlfyUndSect4940eReducedTaxGrp/AdjustedQlfyDistriYr2Amt","F9_05_PF_QUSRTAQDISTR2","PF_05_4940E_DIST_QUAL_CY_M2",27,"Qualifying Distributions - Year 2","[AdjustedQlfyDistriYr2Amt] Part V Line 1(b), row 2","F990-PF-PART-05-LINE-01-COL-B","F990","PF","PART-05","Line 01 Column (B)","PF",,"numeric","ONE","PF-P05-T00-NET-INVEST-INCOME-TAX-4940E",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/QlfyUndSect4940eForReducedTax/QualifyingDistributionsYear2","F9_05_PF_QUSFRTQDYEAR2","PF_05_4940E_DIST_QUAL_CY_M2",27,"Qualifying Distributions - Year 2","[QualifyingDistributionsYear2] Part V Line 1(b), row 2","F990-PF-PART-05-LINE-01-COL-B","F990","PF","PART-05","Line 01 Column (B)","PF",,"numeric","ONE","PF-P05-T00-NET-INVEST-INCOME-TAX-4940E",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/QlfyUndSect4940eReducedTaxGrp/AdjustedQlfyDistriYr3Amt","F9_05_PF_QUSRTAQDISTR3","PF_05_4940E_DIST_QUAL_CY_M3",27,"Qualifying Distributions - Year 3","[AdjustedQlfyDistriYr3Amt] Part V Line 1(b), row 3","F990-PF-PART-05-LINE-01-COL-B","F990","PF","PART-05","Line 01 Column (B)","PF",,"numeric","ONE","PF-P05-T00-NET-INVEST-INCOME-TAX-4940E",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/QlfyUndSect4940eForReducedTax/QualifyingDistributionsYear3","F9_05_PF_QUSFRTQDYEAR3","PF_05_4940E_DIST_QUAL_CY_M3",27,"Qualifying Distributions - Year 3","[QualifyingDistributionsYear3] Part V Line 1(b), row 3","F990-PF-PART-05-LINE-01-COL-B","F990","PF","PART-05","Line 01 Column (B)","PF",,"numeric","ONE","PF-P05-T00-NET-INVEST-INCOME-TAX-4940E",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/QlfyUndSect4940eReducedTaxGrp/AdjustedQlfyDistriYr4Amt","F9_05_PF_QUSRTAQDISTR4","PF_05_4940E_DIST_QUAL_CY_M4",27,"Qualifying Distributions - Year 4","[AdjustedQlfyDistriYr4Amt] Part V Line 1(b), row 4","F990-PF-PART-05-LINE-01-COL-B","F990","PF","PART-05","Line 01 Column (B)","PF",,"numeric","ONE","PF-P05-T00-NET-INVEST-INCOME-TAX-4940E",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/QlfyUndSect4940eForReducedTax/QualifyingDistributionsYear4","F9_05_PF_QUSFRTQDYEAR4","PF_05_4940E_DIST_QUAL_CY_M4",27,"Qualifying Distributions - Year 4","[QualifyingDistributionsYear4] Part V Line 1(b), row 4","F990-PF-PART-05-LINE-01-COL-B","F990","PF","PART-05","Line 01 Column (B)","PF",,"numeric","ONE","PF-P05-T00-NET-INVEST-INCOME-TAX-4940E",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/QlfyUndSect4940eReducedTaxGrp/AdjustedQlfyDistriYr5Amt","F9_05_PF_QUSRTAQDISTR5","PF_05_4940E_DIST_QUAL_CY_M5",27,"Qualifying Distributions - Year 5","[AdjustedQlfyDistriYr5Amt] Part V Line 1(b), row 5","F990-PF-PART-05-LINE-01-COL-B","F990","PF","PART-05","Line 01 Column (B)","PF",,"numeric","ONE","PF-P05-T00-NET-INVEST-INCOME-TAX-4940E",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/QlfyUndSect4940eForReducedTax/QualifyingDistributionsYear5","F9_05_PF_QUSFRTQDYEAR5","PF_05_4940E_DIST_QUAL_CY_M5",27,"Qualifying Distributions - Year 5","[QualifyingDistributionsYear5] Part V Line 1(b), row 5","F990-PF-PART-05-LINE-01-COL-B","F990","PF","PART-05","Line 01 Column (B)","PF",,"numeric","ONE","PF-P05-T00-NET-INVEST-INCOME-TAX-4940E",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/QlfyUndSect4940eReducedTaxGrp/NetVlNoncharitableAssetsYr1Amt","F9_05_PF_QUSRTNVNASSE1","PF_05_4940E_ASSET_NOCHARIT_CY_M1",32,"Noncharitable Assets - Year 1","[NetVlNoncharitableAssetsYr1Amt] Part V Line 1(c), row 1","F990-PF-PART-05-LINE-01-COL-C","F990","PF","PART-05","Line 01 Column (C)","PF",,"numeric","ONE","PF-P05-T00-NET-INVEST-INCOME-TAX-4940E",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
