"xpath","variable_name","variable_name_new","len()","description","location_code_xsd","location_code","form","form_type","form_part","form_line_number","variable_scope","data_type_xsd","data_type_simple","rdb_relationship","rdb_table","required","versions","latest_version","duplicated","current_version","production_rule","validated"
"/Return/ReturnData/IRS990PF/MinimumInvestmentReturn/AvgMonthlyFMVOfSecurities","F9_10_PF_MIRAMOSECURI","PF_10_FMV_ASSET_NOCHARIT_SEC",28,"Average Monthly FMV of Securities","[AvgMonthlyFMVOfSecurities] Part X Line 1a","F990-PF-PART-10-LINE-01A","F990","PF","PART-10","Line 01a","PF",,"numeric","ONE","PF-P10-T00-MINIMUM-INVESTMENT-RETURN",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/MinimumInvestmentReturnGrp/AverageMonthlyFMVOfSecAmt","F9_10_PF_MIRAMOSEC","PF_10_FMV_ASSET_NOCHARIT_SEC",28,"Average Monthly FMV of Securities","[AverageMonthlyFMVOfSecAmt] Part X Line 1a","F990-PF-PART-10-LINE-01A","F990","PF","PART-10","Line 01a","PF",,"numeric","ONE","PF-P10-T00-MINIMUM-INVESTMENT-RETURN",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/MinimumInvestmentReturn/AvgMonthlyCashBalances","F9_10_PF_MIRAMCBALANC","PF_10_FMV_ASSET_NOCHARIT_CASH",29,"Average Monthly Cash Balances","[AvgMonthlyCashBalances] Part X Line 1b","F990-PF-PART-10-LINE-01B","F990","PF","PART-10","Line 01b","PF",,"numeric","ONE","PF-P10-T00-MINIMUM-INVESTMENT-RETURN",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/MinimumInvestmentReturnGrp/AverageMonthlyCashBalancesAmt","F9_10_PF_MIRAMCBALANC","PF_10_FMV_ASSET_NOCHARIT_CASH",29,"Average Monthly Cash Balances","[AverageMonthlyCashBalancesAmt] Part X Line 1b","F990-PF-PART-10-LINE-01B","F990","PF","PART-10","Line 01b","PF",,"numeric","ONE","PF-P10-T00-MINIMUM-INVESTMENT-RETURN",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/MinimumInvestmentReturn/FMVAllOtherNoncharitableAssets","F9_10_PF_MIRAONASSETS","PF_10_FMV_ASSET_NOCHARIT_OTH",28,"FMV of All Other Noncharitable Assets","[FMVAllOtherNoncharitableAssets] Part X Line 1c","F990-PF-PART-10-LINE-01C","F990","PF","PART-10","Line 01c","PF",,"numeric","ONE","PF-P10-T00-MINIMUM-INVESTMENT-RETURN",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/MinimumInvestmentReturnGrp/FMVAllOtherNoncharitableAstAmt","F9_10_PF_MIRAONAST","PF_10_FMV_ASSET_NOCHARIT_OTH",28,"FMV of All Other Noncharitable Assets","[FMVAllOtherNoncharitableAstAmt] Part X Line 1c","F990-PF-PART-10-LINE-01C","F990","PF","PART-10","Line 01c","PF",,"numeric","ONE","PF-P10-T00-MINIMUM-INVESTMENT-RETURN",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/MinimumInvestmentReturn/TotalFMVOfUnusedAssets","F9_10_PF_MIRTOUASSETS","PF_10_FMV_ASSET_NOCHARIT_TOT",28,"Total FMV of Unused Assets","[TotalFMVOfUnusedAssets] Part X Line 1d","F990-PF-PART-10-LINE-01D","F990","PF","PART-10","Line 01d","PF",,"numeric","ONE","PF-P10-T00-MINIMUM-INVESTMENT-RETURN",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/MinimumInvestmentReturnGrp/TotalFMVOfUnusedAssetsAmt","F9_10_PF_MIRTOUASSETS","PF_10_FMV_ASSET_NOCHARIT_TOT",28,"Total FMV of Unused Assets","[TotalFMVOfUnusedAssetsAmt] Part X Line 1d","F990-PF-PART-10-LINE-01D","F990","PF","PART-10","Line 01d","PF",,"numeric","ONE","PF-P10-T00-MINIMUM-INVESTMENT-RETURN",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/MinimumInvestmentReturn/ReductionClaimed","F9_10_PF_MIINRERECLLA","PF_10_FMV_ASSET_NOCHARIT_REDUCT",31,"Reduction Claimed","[ReductionClaimed] Part X Line 1e","F990-PF-PART-10-LINE-01E","F990","PF","PART-10","Line 01e","PF",,"numeric","ONE","PF-P10-T00-MINIMUM-INVESTMENT-RETURN",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/MinimumInvestmentReturnGrp/ReductionClaimedAmt","F9_10_PF_MIINRERECLLA","PF_10_FMV_ASSET_NOCHARIT_REDUCT",31,"Reduction Claimed","[ReductionClaimedAmt] Part X Line 1e","F990-PF-PART-10-LINE-01E","F990","PF","PART-10","Line 01e","PF",,"numeric","ONE","PF-P10-T00-MINIMUM-INVESTMENT-RETURN",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
