"xpath","variable_name","variable_name_new","len()","description","location_code_xsd","location_code","form","form_type","form_part","form_line_number","variable_scope","data_type_xsd","data_type_simple","rdb_relationship","rdb_table","required","versions","latest_version","duplicated","current_version","production_rule","validated"
"/Return/ReturnData/IRS990PF/OfcrDirTrusteesKeyEmployeeInfo/OfcrDirTrusteesOrKeyEmployee/ForeignAddress/City","F9_08_PF_ODTKEIODTKEFCITY","PF_08_COMP_DTK_ADDR_CITY",24,"Foreign Address - City","[OfcrDirTrusteesOrKeyEmployee] Part VIII Line 1; [ForeignAddress] Part VIII Line 1(a)","F990-PF-PART-08-LINE-01-COL-A","F990","PF","PART-08","Line 01 Column (A)","PF",,"text","MANY","PF-P08-T01-COMPENSATION",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/OfficerDirTrstKeyEmplGrp/ForeignAddress/City","F9_08_PF_ODTKEIODTKEFCITY","PF_08_COMP_DTK_ADDR_CITY",24,"Foreign Address - City","[OfficerDirTrstKeyEmplGrp] Part VIII Line 1; [ForeignAddress] Part VIII Line 1(a)","F990-PF-PART-08-LINE-01-COL-A","F990","PF","PART-08","Line 01 Column (A)","PF",,"text","MANY","PF-P08-T01-COMPENSATION",,"2013v3.0;2013v3.1;2013v4.0",2013,"F","T",,
"/Return/ReturnData/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/OfficerDirTrstKeyEmplGrp/ForeignAddress/CityNm","F9_08_PF_ODTKEIODTKEFCITY","PF_08_COMP_DTK_ADDR_CITY",24,"Foreign Address - City","[OfficerDirTrstKeyEmplGrp] Part VIII Line 1; [ForeignAddress] Part VIII Line 1(a)","F990-PF-PART-08-LINE-01-COL-A","F990","PF","PART-08","Line 01 Column (A)","PF",,"text","MANY","PF-P08-T01-COMPENSATION",,"2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/OfcrDirTrusteesKeyEmployeeInfo/OfcrDirTrusteesOrKeyEmployee/USAddress/City","F9_08_PF_ODTKEIODTKEACITY","PF_08_COMP_DTK_ADDR_CITY",24,"USAddress - City","[OfcrDirTrusteesOrKeyEmployee] Part VIII Line 1; [USAddress] Part VIII Line 1(a)","F990-PF-PART-08-LINE-01-COL-A","F990","PF","PART-08","Line 01 Column (A)","PF",,"text","MANY","PF-P08-T01-COMPENSATION",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/OfficerDirTrstKeyEmplGrp/USAddress/City","F9_08_PF_ODTKEIODTKEACITY","PF_08_COMP_DTK_ADDR_CITY",24,"USAddress - City","[OfficerDirTrstKeyEmplGrp] Part VIII Line 1; [USAddress] Part VIII Line 1(a)","F990-PF-PART-08-LINE-01-COL-A","F990","PF","PART-08","Line 01 Column (A)","PF",,"text","MANY","PF-P08-T01-COMPENSATION",,"2013v3.0;2013v3.1;2013v4.0",2013,"F","T",,
"/Return/ReturnData/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/OfficerDirTrstKeyEmplGrp/USAddress/CityNm","F9_08_PF_ODTKEIODTKEACITY","PF_08_COMP_DTK_ADDR_CITY",24,"USAddress - CityNm","[OfficerDirTrstKeyEmplGrp] Part VIII Line 1; [USAddress] Part VIII Line 1(a)","F990-PF-PART-08-LINE-01-COL-A","F990","PF","PART-08","Line 01 Column (A)","PF",,"text","MANY","PF-P08-T01-COMPENSATION",,"2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/OfcrDirTrusteesKeyEmployeeInfo/OfcrDirTrusteesOrKeyEmployee/ForeignAddress/Country","F9_08_PF_ODTKEIODTKEFCTRY","PF_08_COMP_DTK_ADDR_CNTR",24,"Foreign Address - Country","[OfcrDirTrusteesOrKeyEmployee] Part VIII Line 1; [ForeignAddress] Part VIII Line 1(a)","F990-PF-PART-08-LINE-01-COL-A","F990","PF","PART-08","Line 01 Column (A)","PF",,"text","MANY","PF-P08-T01-COMPENSATION",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/OfficerDirTrstKeyEmplGrp/ForeignAddress/Country","F9_08_PF_ODTKEIODTKEFCTRY","PF_08_COMP_DTK_ADDR_CNTR",24,"Foreign Address - Country","[OfficerDirTrstKeyEmplGrp] Part VIII Line 1; [ForeignAddress] Part VIII Line 1(a)","F990-PF-PART-08-LINE-01-COL-A","F990","PF","PART-08","Line 01 Column (A)","PF",,"text","MANY","PF-P08-T01-COMPENSATION",,"2013v3.0;2013v3.1;2013v4.0",2013,"F","T",,
"/Return/ReturnData/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/OfficerDirTrstKeyEmplGrp/ForeignAddress/CountryCd","F9_08_PF_ODTKEIODTKEFCTRY","PF_08_COMP_DTK_ADDR_CNTR",24,"Foreign Address - Country","[OfficerDirTrstKeyEmplGrp] Part VIII Line 1; [ForeignAddress] Part VIII Line 1(a)","F990-PF-PART-08-LINE-01-COL-A","F990","PF","PART-08","Line 01 Column (A)","PF",,"text","MANY","PF-P08-T01-COMPENSATION",,"2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/OfcrDirTrusteesKeyEmployeeInfo/OfcrDirTrusteesOrKeyEmployee/ForeignAddress/AddressLine1","F9_08_PF_ODTKEIODTKEF1","PF_08_COMP_DTK_ADDR_L1",22,"Foreign Address - AddressLine1","[OfcrDirTrusteesOrKeyEmployee] Part VIII Line 1; [ForeignAddress] Part VIII Line 1(a)","F990-PF-PART-08-LINE-01-COL-A","F990","PF","PART-08","Line 01 Column (A)","PF",,"text","MANY","PF-P08-T01-COMPENSATION",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/OfficerDirTrstKeyEmplGrp/ForeignAddress/AddressLine1","F9_08_PF_ODTKEIODTKEF1","PF_08_COMP_DTK_ADDR_L1",22,"Foreign Address - AddressLine1","[OfficerDirTrstKeyEmplGrp] Part VIII Line 1; [ForeignAddress] Part VIII Line 1(a)","F990-PF-PART-08-LINE-01-COL-A","F990","PF","PART-08","Line 01 Column (A)","PF",,"text","MANY","PF-P08-T01-COMPENSATION",,"2013v3.0;2013v3.1;2013v4.0",2013,"F","T",,
"/Return/ReturnData/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/OfficerDirTrstKeyEmplGrp/ForeignAddress/AddressLine1Txt","F9_08_PF_ODTKEIODTKEF1","PF_08_COMP_DTK_ADDR_L1",22,"Foreign Address - AddressLine1Txt","[OfficerDirTrstKeyEmplGrp] Part VIII Line 1; [ForeignAddress] Part VIII Line 1(a)","F990-PF-PART-08-LINE-01-COL-A","F990","PF","PART-08","Line 01 Column (A)","PF",,"text","MANY","PF-P08-T01-COMPENSATION",,"2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/OfcrDirTrusteesKeyEmployeeInfo/OfcrDirTrusteesOrKeyEmployee/USAddress/AddressLine1","F9_08_PF_ODTKEIODTKEA1","PF_08_COMP_DTK_ADDR_L1",22,"USAddress - AddressLine1","[OfcrDirTrusteesOrKeyEmployee] Part VIII Line 1; [USAddress] Part VIII Line 1(a)","F990-PF-PART-08-LINE-01-COL-A","F990","PF","PART-08","Line 01 Column (A)","PF",,"text","MANY","PF-P08-T01-COMPENSATION",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/OfficerDirTrstKeyEmplGrp/USAddress/AddressLine1","F9_08_PF_ODTKEIODTKEA1","PF_08_COMP_DTK_ADDR_L1",22,"USAddress - AddressLine1","[OfficerDirTrstKeyEmplGrp] Part VIII Line 1; [USAddress] Part VIII Line 1(a)","F990-PF-PART-08-LINE-01-COL-A","F990","PF","PART-08","Line 01 Column (A)","PF",,"text","MANY","PF-P08-T01-COMPENSATION",,"2013v3.0;2013v3.1;2013v4.0",2013,"F","T",,
