"xpath","variable_name","variable_name_new","len()","description","location_code_xsd","location_code","form","form_type","form_part","form_line_number","variable_scope","data_type_xsd","data_type_simple","rdb_relationship","rdb_table","required","versions","latest_version","duplicated","current_version","production_rule","validated"
"/Return/ReturnData/IRS990PF/CapGainsLossTxInvstIncmDetail/CapGainsLossTxInvstIncmGrp/PropertyDesc","F9_04_PF_CGLIIDCGLIIP","PF_04_CAP_GAINLOSS_DESC_ASSET",29,"Description of Asset","[PropertyDesc] Part IV Line 1(a)","F990-PF-PART-04-LINE-01-ABCDE-COL-A","F990","PF","PART-04","Line 01a-e Column (A)","PF",,"text","MANY","PF-P04-T01-INVEST-INCOME-TAX-CAPITAL-GAINLOSS",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/CapitalGainsAndLosses/CapitalGainsAndLossesInfo/DescriptionOfAsset","F9_04_PF_CGLCGLIDOASS","PF_04_CAP_GAINLOSS_DESC_ASSET",29,"Description of Asset","[DescriptionOfAsset] Part IV Line 1(a)","F990-PF-PART-04-LINE-01-ABCDE-COL-A","F990","PF","PART-04","Line 01a-e Column (A)","PF",,"text","MANY","PF-P04-T01-INVEST-INCOME-TAX-CAPITAL-GAINLOSS",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/CapGainsLossTxInvstIncmDetail/CapGainsLossTxInvstIncmGrp/HowAcquiredCd","F9_04_PF_CGLIIDCGLIIH","PF_04_CAP_GAINLOSS_HOW_ACQUIRED",31,"Cap Gains Loss Tx Invst Incm Grp - How Acquired","[HowAcquiredCd] Part IV Line 1(b)","F990-PF-PART-04-LINE-01-ABCDE-COL-B","F990","PF","PART-04","Line 01a-e Column (B)","PF",,"text","MANY","PF-P04-T01-INVEST-INCOME-TAX-CAPITAL-GAINLOSS",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/CapitalGainsAndLosses/CapitalGainsAndLossesInfo/HowAcquired","F9_04_PF_CGLCGLIHACQU","PF_04_CAP_GAINLOSS_HOW_ACQUIRED",31,"Capital Gains And Losses Info - How Acquired","[HowAcquired] Part IV Line 1(b)","F990-PF-PART-04-LINE-01-ABCDE-COL-B","F990","PF","PART-04","Line 01a-e Column (B)","PF",,"text","MANY","PF-P04-T01-INVEST-INCOME-TAX-CAPITAL-GAINLOSS",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/CapGainsLossTxInvstIncmDetail/CapGainsLossTxInvstIncmGrp/AcquiredDt","F9_04_PF_CGLIIDCGLIIA","PF_04_CAP_GAINLOSS_DATE_ACQUIRED",32,"Cap Gains Loss Tx Invst Incm Grp - Date Acquired","[AcquiredDt] Part IV Line 1(c)","F990-PF-PART-04-LINE-01-ABCDE-COL-C","F990","PF","PART-04","Line 01a-e Column (C)","PF",,"date","MANY","PF-P04-T01-INVEST-INCOME-TAX-CAPITAL-GAINLOSS",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/CapitalGainsAndLosses/CapitalGainsAndLossesInfo/DateAcquired","F9_04_PF_CGLCGLIDACQU","PF_04_CAP_GAINLOSS_DATE_ACQUIRED",32,"Capital Gains And Losses Info - Date Acquired","[DateAcquired] Part IV Line 1(c)","F990-PF-PART-04-LINE-01-ABCDE-COL-C","F990","PF","PART-04","Line 01a-e Column (C)","PF",,"date","MANY","PF-P04-T01-INVEST-INCOME-TAX-CAPITAL-GAINLOSS",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/CapGainsLossTxInvstIncmDetail/CapGainsLossTxInvstIncmGrp/SoldDt","F9_04_PF_CGLIIDCGLIIS","PF_04_CAP_GAINLOSS_DATE_SOLD",28,"Cap Gains Loss Tx Invst Incm Grp - Date Sold","[SoldDt] Part IV Line 1(d)","F990-PF-PART-04-LINE-01-ABCDE-COL-D","F990","PF","PART-04","Line 01a-e Column (D)","PF",,"date","MANY","PF-P04-T01-INVEST-INCOME-TAX-CAPITAL-GAINLOSS",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/CapitalGainsAndLosses/CapitalGainsAndLossesInfo/DateSold","F9_04_PF_CGLCGLIDSOLD","PF_04_CAP_GAINLOSS_DATE_SOLD",28,"Capital Gains And Losses Info - Date Sold","[DateSold] Part IV Line 1(d)","F990-PF-PART-04-LINE-01-ABCDE-COL-D","F990","PF","PART-04","Line 01a-e Column (D)","PF",,"date","MANY","PF-P04-T01-INVEST-INCOME-TAX-CAPITAL-GAINLOSS",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/CapGainsLossTxInvstIncmDetail/CapGainsLossTxInvstIncmGrp/GrossSalesPriceAmt","F9_04_PF_CGLIIDCGLIIG","PF_04_CAP_GAINLOSS_SALE_PRICE",29,"Gross Sales Price","[GrossSalesPriceAmt] Part IV Line 1(e)","F990-PF-PART-04-LINE-01-ABCDE-COL-E","F990","PF","PART-04","Line 01a-e Column (E)","PF",,"numeric","MANY","PF-P04-T01-INVEST-INCOME-TAX-CAPITAL-GAINLOSS",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/CapitalGainsAndLosses/CapitalGainsAndLossesInfo/GrossSalesPrice","F9_04_PF_CGLCGLIGSPRI","PF_04_CAP_GAINLOSS_SALE_PRICE",29,"Gross Sales Price","[GrossSalesPrice] Part IV Line 1(e)","F990-PF-PART-04-LINE-01-ABCDE-COL-E","F990","PF","PART-04","Line 01a-e Column (E)","PF",,"numeric","MANY","PF-P04-T01-INVEST-INCOME-TAX-CAPITAL-GAINLOSS",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/CapGainsLossTxInvstIncmDetail/CapGainsLossTxInvstIncmGrp/DepreciationAmt","F9_04_PF_CGLIIDCGLIID","PF_04_CAP_GAINLOSS_DEPREC",25,"Cap Gains Loss Tx Invst Incm Grp - Depreciation","[DepreciationAmt] Part IV Line 1(f)","F990-PF-PART-04-LINE-01-ABCDE-COL-F","F990","PF","PART-04","Line 01a-e Column (F)","PF",,"numeric","MANY","PF-P04-T01-INVEST-INCOME-TAX-CAPITAL-GAINLOSS",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/CapitalGainsAndLosses/CapitalGainsAndLossesInfo/Depreciation","F9_04_PF_CGLCGLIDEPRE","PF_04_CAP_GAINLOSS_DEPREC",25,"Capital Gains And Losses Info - Depreciation","[Depreciation] Part IV Line 1(f)","F990-PF-PART-04-LINE-01-ABCDE-COL-F","F990","PF","PART-04","Line 01a-e Column (F)","PF",,"numeric","MANY","PF-P04-T01-INVEST-INCOME-TAX-CAPITAL-GAINLOSS",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
