"xpath","variable_name","variable_name_new","len()","description","location_code_xsd","location_code","form","form_type","form_part","form_line_number","variable_scope","data_type_xsd","data_type_simple","rdb_relationship","rdb_table","required","versions","latest_version","duplicated","current_version","production_rule","validated"
"/Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/ContriRcvdRevAndExpnssAmt","F9_01_PF_ARECRREXPNSS","PF_01_REV_CONTR_REC_BOOKS",25,"Contributions Received - Revenue and Expenses per Books","[ContriRcvdRevAndExpnssAmt] Part I Line 1(a)","F990-PF-PART-01-LINE-01-COL-A","F990","PF","PART-01","Line 01 Column (A)","PF",,"numeric","ONE","PF-P01-T00-REVENUE-EXPENSE",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/ContriReceivedRevAndExpnss","F9_01_PF_ARECRREXPNSS","PF_01_REV_CONTR_REC_BOOKS",25,"Contributions Received - Revenue and Expenses per Books","[ContriReceivedRevAndExpnss] Part I Line 1(a)","F990-PF-PART-01-LINE-01-COL-A","F990","PF","PART-01","Line 01 Column (A)","PF",,"numeric","ONE","PF-P01-T00-REVENUE-EXPENSE",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/NotRequiredToAttachScheduleB","F9_01_PF_ARENRTASB","PF_01_REV_SCHED_B_NOT_REQ_X",27,"Not required to attach Schedule B","[NotRequiredToAttachScheduleB] Part I Line 2","F990-PF-PART-01-LINE-02","F990","PF","PART-01","Line 02","PF",,"checkbox","ONE","PF-P01-T00-REVENUE-EXPENSE",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/ScheduleBNotRequiredInd","F9_01_PF_ARESBNRIND","PF_01_REV_SCHED_B_NOT_REQ_X",27,"Not required to attach Schedule B","[ScheduleBNotRequiredInd] Part I Line 2","F990-PF-PART-01-LINE-02","F990","PF","PART-01","Line 02","PF",,"checkbox","ONE","PF-P01-T00-REVENUE-EXPENSE",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/InterestOnSavingsRevAndExpnss","F9_01_PF_AREIOSREXPNS","PF_01_REV_INT_SAVING_BOOKS",26,"Interest on Savings and Temporary Cash Investments - Revenue and Expenses per Books","[InterestOnSavingsRevAndExpnss] Part I Line 3(a)","F990-PF-PART-01-LINE-03-COL-A","F990","PF","PART-01","Line 03 Column (A)","PF",,"numeric","ONE","PF-P01-T00-REVENUE-EXPENSE",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/InterestOnSavRevAndExpnssAmt","F9_01_PF_AREIOSREXPNS","PF_01_REV_INT_SAVING_BOOKS",26,"Interest on Savings and Temporary Cash Investments - Revenue and Expenses per Books","[InterestOnSavRevAndExpnssAmt] Part I Line 3(a)","F990-PF-PART-01-LINE-03-COL-A","F990","PF","PART-01","Line 03 Column (A)","PF",,"numeric","ONE","PF-P01-T00-REVENUE-EXPENSE",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/InterestOnSavingsNetInvstIncm","F9_01_PF_AREIOSNIINCM","PF_01_REV_INT_SAVING_NET",24,"Interest on Savings and Temporary Cash Investments - Net Investment Income","[InterestOnSavingsNetInvstIncm] Part I Line 3(b)","F990-PF-PART-01-LINE-03-COL-B","F990","PF","PART-01","Line 03 Column (B)","PF",,"numeric","ONE","PF-P01-T00-REVENUE-EXPENSE",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/InterestOnSavNetInvstIncmAmt","F9_01_PF_AREIOSNIINCM","PF_01_REV_INT_SAVING_NET",24,"Interest on Savings and Temporary Cash Investments - Net Investment Income","[InterestOnSavNetInvstIncmAmt] Part I Line 3(b)","F990-PF-PART-01-LINE-03-COL-B","F990","PF","PART-01","Line 03 Column (B)","PF",,"numeric","ONE","PF-P01-T00-REVENUE-EXPENSE",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/InterestOnSavingsAdjNetIncm","F9_01_PF_AREIOSANINCM","PF_01_REV_INT_SAVING_ADJ_NET",28,"Interest on Savings and Temporary Cash Investments - Adjusted Net Income","[InterestOnSavingsAdjNetIncm] Part I Line 3(c)","F990-PF-PART-01-LINE-03-COL-C","F990","PF","PART-01","Line 03 Column (C)","PF",,"numeric","ONE","PF-P01-T00-REVENUE-EXPENSE",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/InterestOnSavingsAdjNetIncmAmt","F9_01_PF_AREIOSANINCM","PF_01_REV_INT_SAVING_ADJ_NET",28,"Interest on Savings and Temporary Cash Investments - Adjusted Net Income","[InterestOnSavingsAdjNetIncmAmt] Part I Line 3(c)","F990-PF-PART-01-LINE-03-COL-C","F990","PF","PART-01","Line 03 Column (C)","PF",,"numeric","ONE","PF-P01-T00-REVENUE-EXPENSE",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
