"xpath","variable_name","variable_name_new","len()","description","location_code_xsd","location_code","form","form_type","form_part","form_line_number","variable_scope","data_type_xsd","data_type_simple","rdb_relationship","rdb_table","required","versions","latest_version","duplicated","current_version","production_rule","validated"
"/Return/ReturnData/IRS990PF/AnalysisIncomeProducingActy/ProgramServiceRevenuePartVII/Description","F9_16_PF_AIPAPSRPDESC","PF_16_REV_PROG_DESC",19,"Program Service Revenue Part VII - Description","[ProgramServiceRevenuePartVII] Part XVI-A Line 1","F990-PF-PART-16-A-LINE-01","F990","PF","PART-16-A","Line 01","PF",,"text","MANY","PF-P16-T01-INCOME-PRODUCING-ACTS",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/AnalysisIncomeProducingActyGrp/ProgramServiceRevPartVIIGrp/Desc","F9_16_PF_AIPAPSRPDESC","PF_16_REV_PROG_DESC",19,"Program Service Rev Part VIIGrp - Description","[ProgramServiceRevPartVIIGrp] Part XVI-A Line 1","F990-PF-PART-16-A-LINE-01","F990","PF","PART-16-A","Line 01","PF",,"text","MANY","PF-P16-T01-INCOME-PRODUCING-ACTS",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/AnalysisIncomeProducingActy/ProgramServiceRevenuePartVII/BusinessCode","F9_16_PF_AIPAPSRPBCOD","PF_16_REV_PROG_UBIZ_CODE",24,"Program Service Revenue Part VII - Business code","[ProgramServiceRevenuePartVII] Part XVI-A Line 1; [BusinessCode] Part XVI-A - Column (A)","F990-PF-PART-16-A-LINE-01-ABCDEF-COL-A","F990","PF","PART-16-A","Line 01a-f Column (A)","PF",,"numeric","MANY","PF-P16-T01-INCOME-PRODUCING-ACTS",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/AnalysisIncomeProducingActyGrp/ProgramServiceRevPartVIIGrp/BusinessCd","F9_16_PF_AIPAPSRPBUSI","PF_16_REV_PROG_UBIZ_CODE",24,"Program Service Rev Part VIIGrp - Business code","[ProgramServiceRevPartVIIGrp] Part XVI-A Line 1; [BusinessCd] Part XVI-A - Column (A)","F990-PF-PART-16-A-LINE-01-ABCDEF-COL-A","F990","PF","PART-16-A","Line 01a-f Column (A)","PF",,"numeric","MANY","PF-P16-T01-INCOME-PRODUCING-ACTS",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/AnalysisIncomeProducingActy/ProgramServiceRevenuePartVII/UnrelatedBusinessIncomeAmount","F9_16_PF_AIPAPSRPUBIA","PF_16_REV_PROG_UBIZ_AMT",23,"Program Service Revenue Part VII - Amount","[ProgramServiceRevenuePartVII] Part XVI-A Line 1; [UnrelatedBusinessIncomeAmount] Part XVI-A - Column (B)","F990-PF-PART-16-A-LINE-01-ABCDEF-COL-B","F990","PF","PART-16-A","Line 01a-f Column (B)","PF",,"numeric","MANY","PF-P16-T01-INCOME-PRODUCING-ACTS",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/AnalysisIncomeProducingActyGrp/ProgramServiceRevPartVIIGrp/UnrelatedBusinessTaxblIncmAmt","F9_16_PF_AIPAPSRPUBTI","PF_16_REV_PROG_UBIZ_AMT",23,"Program Service Rev Part VIIGrp - Amount","[ProgramServiceRevPartVIIGrp] Part XVI-A Line 1; [UnrelatedBusinessTaxblIncmAmt] Part XVI-A - Column (B)","F990-PF-PART-16-A-LINE-01-ABCDEF-COL-B","F990","PF","PART-16-A","Line 01a-f Column (B)","PF",,"numeric","MANY","PF-P16-T01-INCOME-PRODUCING-ACTS",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/AnalysisIncomeProducingActy/ProgramServiceRevenuePartVII/ExclusionCode","F9_16_PF_AIPAPSRPECOD","PF_16_REV_PROG_EXCL_CODE",24,"Exclusion code (01 through 41)","[ProgramServiceRevenuePartVII] Part XVI-A Line 1; [ExclusionCode] Part XVI-A - Column (C)","F990-PF-PART-16-A-LINE-01-ABCDEF-COL-C","F990","PF","PART-16-A","Line 01a-f Column (C)","PF",,"numeric","MANY","PF-P16-T01-INCOME-PRODUCING-ACTS",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/AnalysisIncomeProducingActyGrp/ProgramServiceRevPartVIIGrp/ExclusionCd","F9_16_PF_AIPAPSRPEXCC","PF_16_REV_PROG_EXCL_CODE",24,"Exclusion code (01 through 43)","[ProgramServiceRevPartVIIGrp] Part XVI-A Line 1; [ExclusionCd] Part XVI-A - Column (C)","F990-PF-PART-16-A-LINE-01-ABCDEF-COL-C","F990","PF","PART-16-A","Line 01a-f Column (C)","PF",,"numeric","MANY","PF-P16-T01-INCOME-PRODUCING-ACTS",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/AnalysisIncomeProducingActy/ProgramServiceRevenuePartVII/ExclusionAmount","F9_16_PF_AIPAPSRPEAMO","PF_16_REV_PROG_EXCL_AMT",23,"Excluded by section 512; 513; or 514: Amount","[ProgramServiceRevenuePartVII] Part XVI-A Line 1; [ExclusionAmount] Part XVI-A - Column (D)","F990-PF-PART-16-A-LINE-01-ABCDEF-COL-D","F990","PF","PART-16-A","Line 01a-f Column (D)","PF",,"numeric","MANY","PF-P16-T01-INCOME-PRODUCING-ACTS",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/AnalysisIncomeProducingActyGrp/ProgramServiceRevPartVIIGrp/ExclusionAmt","F9_16_PF_AIPAPSRPEXCL","PF_16_REV_PROG_EXCL_AMT",23,"Excluded by section 512; 513; or 514: Amount","[ProgramServiceRevPartVIIGrp] Part XVI-A Line 1; [ExclusionAmt] Part XVI-A - Column (D)","F990-PF-PART-16-A-LINE-01-ABCDEF-COL-D","F990","PF","PART-16-A","Line 01a-f Column (D)","PF",,"numeric","MANY","PF-P16-T01-INCOME-PRODUCING-ACTS",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/AnalysisIncomeProducingActy/ProgramServiceRevenuePartVII/RelatedOrExemptFunctionIncome","F9_16_PF_AIPAPSRPROEF","PF_16_REV_PROG_RLTD",19,"Related or exempt function income","[ProgramServiceRevenuePartVII] Part XVI-A Line 1; [RelatedOrExemptFunctionIncome] Part XVI-A - Column (E)","F990-PF-PART-16-A-LINE-01-ABCDEF-COL-E","F990","PF","PART-16-A","Line 01a-f Column (E)","PF",,"numeric","MANY","PF-P16-T01-INCOME-PRODUCING-ACTS",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/AnalysisIncomeProducingActyGrp/ProgramServiceRevPartVIIGrp/RelatedOrExemptFunctionIncmAmt","F9_16_PF_AIPAPSRPROEF","PF_16_REV_PROG_RLTD",19,"Related or exempt function income","[ProgramServiceRevPartVIIGrp] Part XVI-A Line 1; [RelatedOrExemptFunctionIncmAmt] Part XVI-A - Column (E)","F990-PF-PART-16-A-LINE-01-ABCDEF-COL-E","F990","PF","PART-16-A","Line 01a-f Column (E)","PF",,"numeric","MANY","PF-P16-T01-INCOME-PRODUCING-ACTS",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/AnalysisIncomeProducingActy/FeesContractsFromGovtAgencies/BusinessCode","F9_16_PF_AIPAFCFGABCO","PF_16_REV_PROG_FEES_UBIZ_CODE",29,"Fees Contracts From Govt Agencies - Business code","[FeesContractsFromGovtAgencies] Part XVI-A Line 1g; [BusinessCode] Part XVI-A - Column (A)","F990-PF-PART-16-A-LINE-01G-COL-A","F990","PF","PART-16-A","Line 01g Column (A)","PF",,"numeric","ONE","PF-P16-T00-INCOME-PRODUCING-ACTS",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/AnalysisIncomeProducingActyGrp/FeesContractsFromGovtAgGrp/BusinessCd","F9_16_PF_AIPAFCFGABUS","PF_16_REV_PROG_FEES_UBIZ_CODE",29,"Fees Contracts From Govt Ag Grp - Business code","[FeesContractsFromGovtAgGrp] Part XVI-A Line 1g; [BusinessCd] Part XVI-A - Column (A)","F990-PF-PART-16-A-LINE-01G-COL-A","F990","PF","PART-16-A","Line 01g Column (A)","PF",,"numeric","ONE","PF-P16-T00-INCOME-PRODUCING-ACTS",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/AnalysisIncomeProducingActy/FeesContractsFromGovtAgencies/UnrelatedBusinessIncomeAmount","F9_16_PF_AIPAFCFGAUBI","PF_16_REV_PROG_FEES_UBIZ_AMT",28,"Fees Contracts From Govt Agencies - Amount","[FeesContractsFromGovtAgencies] Part XVI-A Line 1g; [UnrelatedBusinessIncomeAmount] Part XVI-A - Column (B)","F990-PF-PART-16-A-LINE-01G-COL-B","F990","PF","PART-16-A","Line 01g Column (B)","PF",,"numeric","ONE","PF-P16-T00-INCOME-PRODUCING-ACTS",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/AnalysisIncomeProducingActyGrp/FeesContractsFromGovtAgGrp/UnrelatedBusinessTaxblIncmAmt","F9_16_PF_AIPAFCFGAUBT","PF_16_REV_PROG_FEES_UBIZ_AMT",28,"Fees Contracts From Govt Ag Grp - Amount","[FeesContractsFromGovtAgGrp] Part XVI-A Line 1g; [UnrelatedBusinessTaxblIncmAmt] Part XVI-A - Column (B)","F990-PF-PART-16-A-LINE-01G-COL-B","F990","PF","PART-16-A","Line 01g Column (B)","PF",,"numeric","ONE","PF-P16-T00-INCOME-PRODUCING-ACTS",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
