"xpath","variable_name","variable_name_new","len()","description","location_code_xsd","location_code","form","form_type","form_part","form_line_number","variable_scope","data_type_xsd","data_type_simple","rdb_relationship","rdb_table","required","versions","latest_version","duplicated","current_version","production_rule","validated"
"/Return/ReturnData/IRS990PF/StatementsRegardingActivities/LegislativePoliticalActivities","F9_07_PF_STREACLEPOAC","PF_07_POLI_ACT_X",16,"Legislative and Political Activities?","[LegislativePoliticalActivities] Part VII-A Line 1a","F990-PF-PART-07-A-LINE-01A","F990","PF","PART-07-A","Line 01a","PF",,"checkbox","ONE","PF-P07-T00-ACTIVITIES",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/StatementsRegardingActyGrp/LegislativePoliticalActyInd","F9_07_PF_SRALPAIND","PF_07_POLI_ACT_X",16,"Legislative and Political Activities?","[LegislativePoliticalActyInd] Part VII-A Line 1a","F990-PF-PART-07-A-LINE-01A","F990","PF","PART-07-A","Line 01a","PF",,"checkbox","ONE","PF-P07-T00-ACTIVITIES",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/StatementsRegardingActivities/LegislativePoliticalActiviies","F9_07_PF_STREACLEPOAC","PF_07_POLI_ACT_X",16,"Legislative and Political Activities?",,"F990-PF-PART-07-A-LINE-01A","F990","PF","PART-07-A","Line 01a","PF",,"checkbox","ONE","PF-P07-T00-ACTIVITIES",,,,,,,
"/Return/ReturnData/IRS990PF/StatementsRegardingActivities/MoreThan100Spent","F9_07_PF_STREACMOTHSP","PF_07_POLI_ACT_MT_100_SPENT_X",29,"More Than $100 Spent?","[MoreThan100Spent] Part VII-A Line 1b","F990-PF-PART-07-A-LINE-01B","F990","PF","PART-07-A","Line 01b","PF",,"checkbox","ONE","PF-P07-T00-ACTIVITIES",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/StatementsRegardingActyGrp/MoreThan100SpentInd","F9_07_PF_SRAMTSIND","PF_07_POLI_ACT_MT_100_SPENT_X",29,"More Than $100 Spent?","[MoreThan100SpentInd] Part VII-A Line 1b","F990-PF-PART-07-A-LINE-01B","F990","PF","PART-07-A","Line 01b","PF",,"checkbox","ONE","PF-P07-T00-ACTIVITIES",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/StatementsRegardingActivities/Form1120POLFiled","F9_07_PF_SRAFPOLFILED","PF_07_POLI_ACT_FORM_1120_POL_X",30,"Form 1120-POL Filed?","[Form1120POLFiled] Part VII-A Line 1c","F990-PF-PART-07-A-LINE-01C","F990","PF","PART-07-A","Line 01c","PF",,"checkbox","ONE","PF-P07-T00-ACTIVITIES",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/StatementsRegardingActyGrp/Form1120POLFiledInd","F9_07_PF_SRAFPOLFIND","PF_07_POLI_ACT_FORM_1120_POL_X",30,"Form 1120-POL Filed?","[Form1120POLFiledInd] Part VII-A Line 1c","F990-PF-PART-07-A-LINE-01C","F990","PF","PART-07-A","Line 01c","PF",,"checkbox","ONE","PF-P07-T00-ACTIVITIES",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/StatementsRegardingActivities/Sect4955TaxOnOrganization","F9_07_PF_SRASTOORGANI","PF_07_POLI_ACT_4955_TAX_ORG",27,"Section 4955 Tax on Organization","[Sect4955TaxOnOrganization] Part VII-A Line 1d(1)","F990-PF-PART-07-A-LINE-01D(1)","F990","PF","PART-07-A","Line 01d(1)","PF",,"numeric","ONE","PF-P07-T00-ACTIVITIES",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
"/Return/ReturnData/IRS990PF/StatementsRegardingActyGrp/Section4955OrganizationTaxAmt","F9_07_PF_STREACSEORTA","PF_07_POLI_ACT_4955_TAX_ORG",27,"Section 4955 Tax on Organization","[Section4955OrganizationTaxAmt] Part VII-A Line 1d(1)","F990-PF-PART-07-A-LINE-01D(1)","F990","PF","PART-07-A","Line 01d(1)","PF",,"numeric","ONE","PF-P07-T00-ACTIVITIES",,"2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0",2016,"F","T",,
"/Return/ReturnData/IRS990PF/StatementsRegardingActivities/Sect4955TaxOnManagers","F9_07_PF_SRASTOMANAGE","PF_07_POLI_ACT_4955_TAX_MGR",27,"Section 4955 Tax on Managers","[Sect4955TaxOnManagers] Part VII-A Line 1d(2)","F990-PF-PART-07-A-LINE-01D(2)","F990","PF","PART-07-A","Line 01d(2)","PF",,"numeric","ONE","PF-P07-T00-ACTIVITIES",,"2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0",2012,"F","T",,
